Reported Date,State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
2018-09-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",3500.0,4500.0,4000.0
2018-09-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",3500.0,4500.0,4000.0
2018-09-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4200.0,5000.0,4500.0
2018-09-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4200.0,5000.0,4500.0
2018-09-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4200.0,5000.0,4500.0
2018-09-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4200.0,5000.0,4500.0
2018-09-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4500.0,5500.0,5000.0
2018-09-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,500.00",4500.0,5500.0,5000.0
2018-09-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,650.00",3500.0,3600.0,3600.0
2018-09-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,650.00",3700.0,3800.0,3700.0
2018-09-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,650.00",3700.0,3800.0,3700.0
2018-09-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,650.00",3700.0,3800.0,3700.0
2018-09-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,650.00",3900.0,4000.0,4000.0
2018-09-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",3900.0,4000.0,4000.0
2018-09-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",3900.0,4000.0,4000.0
2018-09-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",3900.0,4000.0,4000.0
2018-09-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",6000.0,6500.0,6000.0
2018-09-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",6000.0,6500.0,6000.0
2018-09-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",6000.0,6500.0,6000.0
2018-09-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"3,900.00",6000.0,6500.0,6000.0
2018-09-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3500.0,4500.0,4000.0
2018-09-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3500.0,4500.0,4000.0
2018-09-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3500.0,4500.0,4000.0
2018-09-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3900.0,4000.0,4000.0
2018-09-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3900.0,4000.0,4000.0
2018-09-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3900.0,4000.0,4000.0
2018-10-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,000.00",3900.0,4000.0,4000.0
2018-10-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3000.0,4000.0,3500.0
2018-10-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3000.0,4000.0,3500.0
2018-10-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3000.0,4000.0,3500.0
2018-10-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3700.0,4000.0,3800.0
2018-10-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3700.0,4000.0,3800.0
2018-10-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3700.0,4000.0,3800.0
2018-10-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3700.0,4000.0,3800.0
2018-10-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3800.0,4000.0,3900.0
2018-10-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3800.0,4000.0,3900.0
2018-10-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",3800.0,4000.0,3900.0
2018-10-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",4000.0,4500.0,4200.0
2018-10-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",4000.0,4500.0,4200.0
2018-10-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",4000.0,4500.0,4200.0
2018-10-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,200.00",4000.0,4500.0,4200.0
2018-10-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,250.00",3900.0,4100.0,4000.0
2018-10-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,250.00",3900.0,4100.0,4000.0
2018-10-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,250.00",3900.0,4100.0,4000.0
2018-10-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,300.00",3900.0,4000.0,3900.0
2018-10-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,300.00",3900.0,4000.0,3900.0
2018-10-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,300.00",3900.0,4000.0,3900.0
2018-10-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,300.00",3900.0,4000.0,3900.0
2018-10-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3800.0,4000.0,4000.0
2018-10-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3800.0,4000.0,4000.0
2018-10-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3800.0,4000.0,4000.0
2018-10-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3900.0,4000.0,4000.0
2018-10-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3900.0,4000.0,4000.0
2018-10-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,400.00",3900.0,4000.0,4000.0
2018-10-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3400.0,3800.0,3600.0
2018-10-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3500.0,3700.0,3600.0
2018-10-31,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3500.0,3700.0,3600.0
2018-11-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3500.0,3700.0,3600.0
2018-11-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3600.0,3800.0,3800.0
2018-11-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3600.0,3800.0,3800.0
2018-11-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3600.0,3800.0,3800.0
2018-11-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3700.0,3800.0,3700.0
2018-11-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3800.0,4000.0,3800.0
2018-11-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",3800.0,4000.0,3800.0
2018-11-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",4000.0,5000.0,4500.0
2018-11-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",4000.0,5500.0,5000.0
2018-11-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",4000.0,5500.0,5000.0
2018-11-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",4000.0,5500.0,5000.0
2018-11-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,500.00",4000.0,8000.0,4500.0
2018-11-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,600.00",3700.0,3800.0,3800.0
2018-11-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,600.00",3700.0,3800.0,3800.0
2018-11-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,650.00",3800.0,4000.0,3900.0
2018-11-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,680.00",3900.0,4000.0,4000.0
2018-11-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,680.00",3900.0,4000.0,4000.0
2018-11-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,680.00",3900.0,4000.0,4000.0
2018-11-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3400.0,4500.0,3800.0
2018-11-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3700.0,4000.0,3800.0
2018-11-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3700.0,4000.0,3800.0
2018-11-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4000.0,4000.0
2018-11-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4000.0,4000.0
2018-11-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4000.0,4000.0
2018-11-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4000.0,4000.0
2018-11-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4000.0,4000.0
2018-11-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",3900.0,4100.0,4000.0
2018-11-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,700.00",4000.0,4500.0,4200.0
2018-11-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3400.0,3700.0,3500.0
2018-11-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3500.0,3600.0,3600.0
2018-12-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3500.0,3600.0,3600.0
2018-12-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3500.0,3600.0,3600.0
2018-12-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3600.0,3800.0,3800.0
2018-12-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4000.0,3800.0
2018-12-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4000.0,3800.0
2018-12-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4200.0,4000.0
2018-12-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4200.0,4000.0
2018-12-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4200.0,4000.0
2018-12-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3700.0,4200.0,4000.0
2018-12-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3900.0,4000.0,4000.0
2018-12-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3900.0,4000.0,4000.0
2018-12-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,800.00",3900.0,4000.0,4000.0
2018-12-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3400.0,3700.0,3500.0
2018-12-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3400.0,3700.0,3500.0
2018-12-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3400.0,3700.0,3500.0
2018-12-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3400.0,3700.0,3500.0
2018-12-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3400.0,3700.0,3500.0
2018-12-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3500.0,3800.0,3600.0
2018-12-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3500.0,3800.0,3600.0
2018-12-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3600.0,3700.0,3700.0
2018-12-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3600.0,3700.0,3700.0
2018-12-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3600.0,3700.0,3700.0
2018-12-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3600.0,3700.0,3700.0
2018-12-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,3800.0,3800.0
2018-12-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,3800.0,3800.0
2018-12-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,3800.0,3800.0
2018-12-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2018-12-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2018-12-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2018-12-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2018-12-31,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3700.0,4000.0,3800.0
2019-01-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,3900.0,3900.0
2019-01-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,3900.0,3900.0
2019-01-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,3900.0,3900.0
2019-01-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3800.0,4000.0,3800.0
2019-01-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,3900.0
2019-01-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"4,900.00",3900.0,4000.0,4000.0
2019-01-31,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3000.0,4500.0,3500.0
2019-02-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3000.0,4500.0,3500.0
2019-02-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3000.0,4500.0,3500.0
2019-02-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3000.0,4500.0,3500.0
2019-02-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3600.0,3800.0,3700.0
2019-02-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3600.0,3800.0,3700.0
2019-02-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3600.0,3800.0,3700.0
2019-02-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3800.0,3700.0
2019-02-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3800.0,3700.0
2019-02-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3800.0,3700.0
2019-02-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3800.0,3700.0
2019-02-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3900.0,3800.0
2019-02-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3900.0,3800.0
2019-02-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3700.0,3900.0,3800.0
2019-02-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3800.0,4000.0,3800.0
2019-02-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3800.0,4000.0,3800.0
2019-02-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3800.0,4000.0,3800.0
2019-02-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,000.00",3800.0,4000.0,3800.0
2019-02-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,100.00",3900.0,4100.0,4000.0
2019-02-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,100.00",3900.0,4100.0,4000.0
2019-02-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,100.00",3900.0,4100.0,4000.0
2019-02-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3600.0,3800.0,3800.0
2019-02-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3600.0,3800.0,3800.0
2019-02-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3600.0,3800.0,3800.0
2019-02-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3600.0,3800.0,3800.0
2019-02-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3600.0,3800.0,3800.0
2019-02-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3700.0
2019-02-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3700.0
2019-02-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3800.0
2019-03-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3800.0
2019-03-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3800.0
2019-03-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,3800.0,3800.0
2019-03-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,3800.0
2019-03-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,3800.0
2019-03-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,3800.0
2019-03-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,4000.0
2019-03-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,4000.0
2019-03-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,4000.0
2019-03-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3700.0,4000.0,4000.0
2019-03-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3800.0,4000.0,3900.0
2019-03-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3800.0,4000.0,3900.0
2019-03-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3800.0,4000.0,3900.0
2019-03-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3900.0,4000.0,4000.0
2019-03-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3900.0,4000.0,4000.0
2019-03-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3900.0,4000.0,4000.0
2019-03-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,200.00",3900.0,4000.0,4000.0
2019-03-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3600.0,3800.0,3800.0
2019-03-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3600.0,3800.0,3800.0
2019-03-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3700.0,4000.0,3800.0
2019-03-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3800.0,4000.0,3800.0
2019-03-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3800.0,4000.0,3800.0
2019-03-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3800.0,4000.0,3800.0
2019-03-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3800.0,4000.0,3800.0
2019-03-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4000.0,4000.0
2019-03-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4000.0,4000.0
2019-03-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4000.0,4000.0
2019-03-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4100.0,4000.0
2019-03-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4100.0,4000.0
2019-03-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4100.0,4000.0
2019-03-31,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4100.0,4000.0
2019-04-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,300.00",3900.0,4100.0,4000.0
2019-04-02,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,350.00",3700.0,4000.0,3800.0
2019-04-03,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,350.00",3700.0,4000.0,3800.0
2019-04-04,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,3800.0,3700.0
2019-04-05,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,3800.0,3800.0
2019-04-06,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,3800.0,3800.0
2019-04-07,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,3800.0,3800.0
2019-04-08,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,3900.0,3800.0
2019-04-09,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,4000.0,3800.0
2019-04-10,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3600.0,4000.0,3800.0
2019-04-11,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,3800.0,3800.0
2019-04-12,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,3800.0,3800.0
2019-04-13,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,3800.0,3800.0
2019-04-14,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,3800.0,3800.0
2019-04-15,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,3800.0,3800.0
2019-04-16,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-17,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-18,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-19,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-20,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-21,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-22,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-23,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-24,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-25,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3700.0,4000.0,3800.0
2019-04-26,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4000.0,3800.0
2019-04-27,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4000.0,3800.0
2019-04-28,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4000.0,3800.0
2019-04-29,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4000.0,4000.0
2019-04-30,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4500.0,4000.0
2019-05-01,Kerala,Thiruvananthapuram,Kattakada,Other,Spices,"5,400.00",3800.0,4500.0,4000.0
