Date,maxtempC,mintempC,avgtempC
2023-09-17,31,22,25
2023-09-18,31,22,25
2023-09-19,28,22,24
2023-09-20,29,22,24
2023-09-21,30,22,25
2023-09-22,30,22,25
2023-09-23,29,22,25
2023-09-24,32,21,26
2023-09-25,31,22,26
2023-09-26,31,22,26
2023-09-27,31,22,25
2023-09-28,29,22,24
2023-09-29,26,21,23
2023-09-30,27,21,24
2023-10-01,28,21,24
2023-10-02,27,22,24
2023-10-03,28,22,24
2023-10-04,29,22,25
2023-10-05,30,22,25
2023-10-06,32,22,25
2023-10-07,32,21,25
2023-10-08,32,21,26
2023-10-09,32,22,26
2023-10-10,33,22,26
2023-10-11,33,22,26
2023-10-12,30,22,25
2023-10-13,31,22,25
2023-10-14,28,21,24
2023-10-15,27,22,23
2023-10-16,32,21,25
2023-10-17,29,22,24
2023-10-18,29,22,25
2023-10-19,32,22,25
2023-10-20,32,22,25
2023-10-21,32,22,25
2023-10-22,32,22,25
2023-10-23,29,22,25
2023-10-24,29,22,24
2023-10-25,29,22,25
2023-10-26,30,22,25
2023-10-27,29,22,25
2023-10-28,31,22,25
2023-10-29,31,23,25
2023-10-30,27,22,24
2023-10-31,29,22,25
2023-11-01,33,21,25
2023-11-02,29,23,25
2023-11-03,30,23,25
2023-11-04,30,22,24
2023-11-05,30,22,25
2023-11-06,31,21,25
2023-11-07,31,23,26
2023-11-08,26,23,24
2023-11-09,28,23,24
2023-11-10,32,22,25
2023-11-11,33,23,26
2023-11-12,33,22,26
2023-11-13,33,21,26
2023-11-14,31,22,25
2023-11-15,31,22,25
2023-11-16,32,22,25
2023-11-17,30,22,25
2023-11-18,31,22,25
2023-11-19,31,22,25
2023-11-20,33,22,26
2023-11-21,32,23,26
2023-11-22,26,22,24
2023-11-23,28,22,24
2023-11-24,30,22,25
2023-11-25,32,22,25
2023-11-26,33,22,26
2023-11-27,33,21,26
2023-11-28,34,22,26
2023-11-29,31,22,26
2023-11-30,31,22,25
2023-12-01,30,22,25
2023-12-02,29,22,24
2023-12-03,29,23,25
2023-12-04,31,23,26
2023-12-05,30,23,26
2023-12-06,32,23,26
2023-12-07,34,22,27
2023-12-08,34,23,26
2023-12-09,31,22,25
2023-12-10,33,22,26
2023-12-11,33,22,26
2023-12-12,33,22,25
2023-12-13,32,21,25
2023-12-14,33,20,25
2023-12-15,32,22,25
2023-12-16,28,21,24
2023-12-17,25,22,23
2023-12-18,25,22,23
2023-12-19,31,21,24
2023-12-20,33,21,26
2023-12-21,33,22,26
2023-12-22,32,21,26
2023-12-23,31,20,24
2023-12-24,32,20,24
2023-12-25,35,21,26
2023-12-26,35,22,26
2023-12-27,34,20,26
2023-12-28,35,21,27
2023-12-29,33,22,26
2023-12-30,35,22,27
2023-12-31,29,22,25
2024-01-01,34,21,26
2024-01-02,33,21,26
2024-01-03,32,22,25
2024-01-04,34,21,26
2024-01-05,25,21,23
2024-01-06,30,22,25
2024-01-07,33,21,25
2024-01-08,30,22,25
2024-01-09,30,22,25
2024-01-10,28,21,24
2024-01-11,33,21,25
2024-01-12,31,20,25
2024-01-13,34,19,25
2024-01-14,34,20,25
2024-01-15,34,20,25
2024-01-16,33,19,25
2024-01-17,34,19,25
2024-01-18,33,18,25
2024-01-19,35,20,26
2024-01-20,35,21,26
2024-01-21,35,21,27
2024-01-22,36,22,27
2024-01-23,36,22,27
2024-01-24,35,21,26
2024-01-25,35,20,26
2024-01-26,35,20,26
2024-01-27,35,19,25
2024-01-28,35,19,26
2024-01-29,35,19,26
2024-01-30,36,20,26
2024-01-31,36,21,27
2024-02-01,36,22,27
2024-02-02,36,21,27
2024-02-03,36,22,27
2024-02-04,37,21,27
2024-02-05,37,20,27
2024-02-06,38,19,26
2024-02-07,37,19,26
2024-02-08,37,19,26
2024-02-09,39,19,26
2024-02-10,38,19,27
2024-02-11,38,19,27
2024-02-12,38,18,26
2024-02-13,37,19,26
2024-02-14,38,21,27
2024-02-15,38,20,27
2024-02-16,38,19,27
2024-02-17,38,20,27
2024-02-18,38,20,27
2024-02-19,38,20,27
2024-02-20,38,20,27
2024-02-21,38,21,28
2024-02-22,37,22,27
2024-02-23,38,20,27
2024-02-24,37,21,27
2024-02-25,38,22,28
2024-02-26,39,20,28
2024-02-27,39,20,28
2024-02-28,39,20,28
2024-02-29,39,20,28
2024-03-01,38,20,27
2024-03-02,35,21,27
2024-03-03,37,20,27
2024-03-04,38,21,28
2024-03-05,39,21,29
2024-03-06,38,21,28
2024-03-07,39,22,28
2024-03-08,38,22,28
2024-03-09,38,21,28
2024-03-10,39,21,29
2024-03-11,39,22,29
2024-03-12,40,22,29
2024-03-13,38,22,29
2024-03-14,38,23,29
2024-03-15,38,22,28
2024-03-16,39,22,29
2024-03-17,39,22,28
2024-03-18,38,21,28
2024-03-19,38,22,28
2024-03-20,38,22,29
2024-03-21,39,21,29
2024-03-22,39,23,29
2024-03-23,39,23,28
2024-03-24,39,23,29
2024-03-25,38,22,29
2024-03-26,38,23,29
2024-03-27,39,23,29
2024-03-28,38,23,29
2024-03-29,38,23,29
2024-03-30,37,24,29
2024-03-31,37,23,29
2024-04-01,37,24,29
2024-04-02,37,24,29
2024-04-03,35,25,28
2024-04-04,37,25,29
2024-04-05,36,25,29
2024-04-06,38,24,29
2024-04-07,35,26,29
2024-04-08,38,25,30
2024-04-09,38,24,30
2024-04-10,38,24,30
2024-04-11,39,24,30
2024-04-12,37,25,28
2024-04-13,35,24,28
2024-04-14,37,24,29
2024-04-15,39,24,30
2024-04-16,38,25,29
2024-04-17,37,24,29
2024-04-18,35,26,29
2024-04-19,34,26,28
2024-04-20,34,26,28
2024-04-21,34,26,29
2024-04-22,35,25,29
2024-04-23,37,25,29
2024-04-24,38,25,30
2024-04-25,38,25,30
2024-04-26,38,26,30
2024-04-27,39,26,31
2024-04-28,39,26,30
2024-04-29,38,25,30
2024-04-30,36,26,30
2024-05-01,32,26,29
2024-05-02,37,27,30
2024-05-03,37,27,30
2024-05-04,36,26,29
2024-05-05,37,26,29
2024-05-06,36,26,29
2024-05-07,38,25,30
2024-05-08,38,24,29
2024-05-09,37,25,29
2024-05-10,36,24,28
2024-05-11,32,26,28
2024-05-12,37,25,29
2024-05-13,33,25,28
2024-05-14,36,25,29
2024-05-15,33,25,27
2024-05-16,34,24,27
2024-05-17,31,24,27
2024-05-18,30,24,26
2024-05-19,28,24,26
2024-05-20,24,24,24
2024-05-21,26,24,25
2024-05-22,28,24,25
2024-05-23,27,24,25
2024-05-24,26,24,25
2024-05-25,26,23,25
2024-05-26,28,23,25
2024-05-27,30,24,26
2024-05-28,29,24,26
2024-05-29,29,24,26
2024-05-30,28,24,26
2024-05-31,31,25,27
2024-06-01,31,25,28
2024-06-02,31,25,27
2024-06-03,30,25,27
2024-06-04,32,24,27
2024-06-05,32,25,27
2024-06-06,30,25,27
2024-06-07,29,24,26
2024-06-08,30,23,26
2024-06-09,30,23,26
2024-06-10,31,23,26
2024-06-11,28,23,25
2024-06-12,29,23,25
2024-06-13,29,23,26
2024-06-14,32,23,27
2024-06-15,32,24,27
2024-06-16,32,24,27
2024-06-17,30,24,26
2024-06-18,30,24,26
2024-06-19,28,24,25
2024-06-20,25,22,24
2024-06-21,30,23,25
2024-06-22,27,23,24
2024-06-23,26,23,24
2024-06-24,28,22,25
2024-06-25,29,22,25
2024-06-26,28,23,26
2024-06-27,29,22,25
2024-06-28,29,23,26
2024-06-29,31,23,27
2024-06-30,30,24,26
2024-07-01,28,24,25
2024-07-02,31,23,26
2024-07-03,32,24,27
2024-07-04,33,23,27
2024-07-05,29,23,25
2024-07-06,30,23,26
2024-07-07,31,23,26
2024-07-08,32,23,27
2024-07-09,30,23,26
2024-07-10,29,23,25
2024-07-11,31,23,26
2024-07-12,29,24,26
2024-07-13,29,23,25
2024-07-14,29,23,25
2024-07-15,29,23,25
2024-07-16,27,23,24
2024-07-17,29,23,25
2024-07-18,28,23,25
2024-07-19,28,23,25
2024-07-20,29,23,26
2024-07-21,31,23,26
2024-07-22,31,23,26
2024-07-23,32,23,27
2024-07-24,31,23,26
2024-07-25,29,23,25
2024-07-26,29,23,26
2024-07-27,30,23,26
2024-07-28,29,22,25
2024-07-29,30,23,25
2024-07-30,27,23,25
2024-07-31,29,23,25
2024-08-01,30,23,26
2024-08-02,31,22,26
2024-08-03,32,23,26
2024-08-04,30,23,26
2024-08-05,31,23,26
2024-08-06,29,23,26
2024-08-07,31,23,26
2024-08-08,31,23,26
2024-08-09,31,23,26
2024-08-10,29,23,26
2024-08-11,30,23,26
2024-08-12,31,23,26
2024-08-13,31,24,27
2024-08-14,30,24,26
2024-08-15,30,24,26
2024-08-16,30,25,26
2024-08-17,30,24,26
2024-08-18,28,24,25
2024-08-19,28,24,26
2024-08-20,28,24,25
2024-08-21,27,23,25
2024-08-22,28,22,24
2024-08-23,30,23,26
2024-08-24,29,23,25
2024-08-25,30,23,25
2024-08-26,31,23,26
2024-08-27,30,22,26
2024-08-28,30,22,25
2024-08-29,31,23,25
2024-08-30,30,23,25
2024-08-31,31,22,26
2024-09-01,30,22,25
2024-09-02,30,22,25
2024-09-03,31,22,25
2024-09-04,31,22,25
2024-09-05,31,22,26
2024-09-06,30,23,25
2024-09-07,31,23,26
2024-09-08,31,23,26
2024-09-09,30,22,25
2024-09-10,30,22,25
2024-09-11,29,21,24
2024-09-12,32,21,25
2024-09-13,32,22,26
2024-09-14,31,22,26
2024-09-15,31,22,25
2024-09-16,30,22,25
2024-09-17,32,22,26
2024-09-18,32,22,26
2024-09-19,33,22,26
2024-09-20,32,22,26
2024-09-21,31,23,26
2024-09-22,31,22,25
2024-09-23,28,22,24
2024-09-24,30,22,25
2024-09-25,28,22,24
2024-09-26,32,22,26
2024-09-27,32,22,26
2024-09-28,29,23,26
2024-09-29,35,23,27
2024-09-30,32,23,26
2024-10-01,33,22,26
2024-10-02,33,23,27
2024-10-03,32,23,27
2024-10-04,31,23,26
2024-10-05,30,23,25
2024-10-06,29,23,25
2024-10-07,32,23,25
2024-10-08,25,22,23
2024-10-09,32,22,25
2024-10-10,30,22,25
2024-10-11,26,23,24
2024-10-12,26,22,23
2024-10-13,29,21,24
2024-10-14,25,22,23
2024-10-15,26,22,23
2024-10-16,28,22,25
2024-10-17,30,22,25
2024-10-18,32,22,26
2024-10-19,30,23,25
2024-10-20,32,23,26
2024-10-21,33,23,26
2024-10-22,31,23,26
2024-10-23,32,23,25
2024-10-24,29,23,24
2024-10-25,26,22,24
2024-10-26,31,22,25
2024-10-27,31,22,25
2024-10-28,32,21,25
2024-10-29,33,22,26
2024-10-30,33,21,26
2024-10-31,33,22,26
2024-11-01,33,22,26
2024-11-02,31,22,25
2024-11-03,31,21,25
2024-11-04,31,22,25
2024-11-05,29,21,24
2024-11-06,33,21,25
2024-11-07,31,22,25
2024-11-08,30,22,25
2024-11-09,32,22,25
2024-11-10,33,21,25
2024-11-11,32,20,25
2024-11-12,33,22,26
2024-11-13,33,22,26
2024-11-14,31,23,25
2024-11-15,27,23,24
2024-11-16,32,22,26
2024-11-17,34,22,26
2024-11-18,32,22,26
2024-11-19,33,21,26
2024-11-20,33,22,25
2024-11-21,33,21,25
2024-11-22,33,21,25
2024-11-23,33,22,25
2024-11-24,32,22,25
2024-11-25,28,22,24
2024-11-26,24,21,23
2024-11-27,29,22,24
2024-11-28,30,22,25
2024-11-29,31,22,25
2024-11-30,30,23,25
2024-12-01,29,23,25
2024-12-02,26,23,24
2024-12-03,29,23,25
2024-12-04,31,21,25
2024-12-05,33,21,25
2024-12-06,32,22,25
2024-12-07,33,22,25
2024-12-08,32,22,25
2024-12-09,33,21,25
2024-12-10,32,21,25
2024-12-11,31,22,25
2024-12-12,29,22,24
2024-12-13,26,22,24
2024-12-14,31,22,25
2024-12-15,32,21,25
2024-12-16,30,20,24
2024-12-17,31,21,24
2024-12-18,33,21,25
2024-12-19,32,20,25
2024-12-20,31,22,26
2024-12-21,32,22,26
2024-12-22,31,22,25
2024-12-23,32,20,25
2024-12-24,32,20,24
2024-12-25,33,19,24
2024-12-26,34,21,26
2024-12-27,31,22,25
2024-12-28,33,21,26
2024-12-29,34,20,26
2024-12-30,33,20,25
2024-12-31,35,22,26
